Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Cabo Verde,CPV,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,249.08,339.00,275.48,348.22,402.85,352.23,309.89,250.16,362.57,300.60,261.05
Cabo Verde,CPV,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,322.90,412.11,333.03,315.29,333.85,262.74,289.65,343.37,355.06,346.05,313.18
Cabo Verde,CPV,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,196.17,213.84,174.26,166.25,178.90,161.36,185.75,211.88,208.83,206.00,186.33
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1664310769.55,1865915544.12,1741809808.96,1850470042.43,1859898513.27,1596800287.16,1662998677.88,1768319144.00,1966503222.77,1981845740.71,1703698676.70
Cabo Verde,CPV,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2148587088.69,2403500473.66,2079956636.43,2116090270.55,2237907269.87,1824363558.34,1924629675.18,2147756941.86,2341039070.37,2271365093.93,2299836005.11
Cabo Verde,CPV,Individuals using the Internet (% of population),IT.NET.USER.ZS,30.00,32.00,34.74,37.50,40.26,42.68,50.32,57.16,59.50,61.94,NA
Cabo Verde,CPV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.08,4.47,2.54,1.51,-0.24,0.13,-1.41,0.78,1.26,1.11,0.61
Cabo Verde,CPV,Military expenditure (current USD),MS.MIL.XPND.CD,8239369.29,9757536.56,9736385.84,9815671.64,10048862.07,8922219.46,10171216.50,9354384.17,10714071.13,9728061.09,11279268.10
Cabo Verde,CPV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.50,0.52,0.56,0.53,0.54,0.56,0.61,0.53,0.54,0.49,0.59
Cabo Verde,CPV,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cabo Verde,CPV,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,60.61,62.53,64.50,66.45,68.40,70.34,72.27,74.14,75.82,77.47,79.12
Cabo Verde,CPV,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,492644.00,498858.00,505241.00,511740.00,518276.00,524740.00,531140.00,537499.00,543764.00,549936.00,555988.00
Cabo Verde,CPV,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.05,49.93,49.88,49.87,49.87,49.87,49.85,49.84,49.82,49.81,49.80
Cabo Verde,CPV,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.95,50.07,50.12,50.13,50.13,50.13,50.15,50.16,50.18,50.19,50.20
Cabo Verde,CPV,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,15.80,16.30,16.00,16.00,16.40,16.80,17.00,16.70,16.20,15.40,NA
Cabo Verde,CPV,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cambodia,KHM,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,172432891.91,193724642.35,219375800.31,312256050.24,317172889.32,339602807.10,376550428.05,416872766.87,459260771.29,511577034.84,NA
Cambodia,KHM,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,20.12,17.33,16.21,16.75,14.35,14.23,14.25,13.97,13.93,13.55,14.21
Cambodia,KHM,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,44.05,34.91,31.53,27.11,25.29,26.25,28.32,30.72,29.51,29.62,28.24
Cambodia,KHM,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,3.14,2.29,2.22,2.30,1.62,1.59,2.13,2.07,1.99,1.55,1.82
Cambodia,KHM,Consumer price index (2010 = 100),FP.CPI.TOTL,100.00,105.48,108.57,111.77,116.08,117.50,121.04,124.57,127.63,130.11,133.94
Cambodia,KHM,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.50,3.50,4.00,4.00,4.00,4.50,4.50,4.50,5.00,5.00,5.00
Cambodia,KHM,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.50,3.50,3.50,3.50,3.50,3.00,3.00,2.50,2.50,2.50,2.50
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,31.10,48.20,51.53,54.89,56.10,68.85,76.63,89.07,91.83,93.00,NA
Cambodia,KHM,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,NA,3.30,NA,NA,20.53,NA,NA,22.59,NA,NA,NA
Cambodia,KHM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,9699337349.27,11068312469.85,12086987035.13,13229149450.52,14210177856.98,15212868947.58,16792051101.58,18504943737.08,20380987651.19,22707609283.01,NA
Cambodia,KHM,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40080.85,0.00,0.00,NA
Cambodia,KHM,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NA
Cambodia,KHM,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,60002001.78,77918605.20,64848542.09,59041558.72,88086872.46,70325639.77,80052548.50,93962901.83,47574036.86,41817098.89,NA
Cambodia,KHM,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,68438449.80,73209679.37,74065131.20,73850632.44,82345397.93,88226816.23,104125820.27,109558154.75,120698128.19,127066695.54,NA
Cambodia,KHM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.34,0.36,0.37,0.37,0.43,0.55,0.63,0.71,0.69,NA,NA
Cambodia,KHM,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,100.00,99.95,100.00,100.00,99.45,NA,NA,NA,NA,NA,NA
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.91,7.50,7.26,7.10,6.70,6.19,6.12,5.73,6.18,6.99,NA
Cambodia,KHM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.51,6.40,6.31,6.23,6.16,6.10,6.05,6.02,6.00,5.99,6.00
Cambodia,KHM,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,NA,NA,NA,NA,NA,52.87,53.16,53.39,53.80,53.84,NA
Cambodia,KHM,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,NA,NA,NA,NA,17.10,15.31,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,NA,NA,NA,NA,30.73,31.96,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,NA,NA,NA,NA,22.87,22.51,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,NA,NA,NA,NA,0.18,0.33,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,NA,NA,NA,NA,0.82,1.08,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,NA,NA,NA,NA,0.45,0.66,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,NA,NA,NA,NA,0.01,0.00,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,NA,NA,NA,NA,0.12,0.20,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,NA,NA,NA,NA,0.05,0.09,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,NA,NA,NA,NA,7.86,6.78,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,NA,NA,NA,NA,18.07,19.63,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,NA,NA,NA,NA,12.18,12.34,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,NA,NA,NA,NA,3.58,2.72,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,NA,NA,NA,NA,9.14,9.92,NA,NA,NA,NA,NA
Cambodia,KHM,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,NA,NA,NA,NA,5.93,5.83,NA,NA,NA,NA,NA
Cambodia,KHM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,144.28,165.11,207.23,221.54,271.37,NA,NA,NA,NA,NA,NA
Cambodia,KHM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,3.10,3.21,2.58,9.51,28.18,48.40,NA,NA,NA,NA,NA
Cambodia,KHM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,3.20,4.91,36.05,57.14,60.48,45.49,NA,NA,NA,NA,NA
Cambodia,KHM,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.00,0.00,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA
Cambodia,KHM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.00,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA
Cambodia,KHM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,91.40,89.72,59.76,32.56,10.68,5.19,NA,NA,NA,NA,NA
Cambodia,KHM,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,370.16,482.50,564.11,479.75,492.71,614.80,724.70,811.69,914.05,1066.95,1238.98
Cambodia,KHM,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,317.94,379.33,440.76,388.80,409.83,523.38,614.37,688.29,772.26,892.52,998.11
Cambodia,KHM,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,350.81,480.44,586.34,493.62,552.35,685.04,639.09,737.88,903.49,1047.61,988.31
Cambodia,KHM,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,220.43,251.53,315.01,278.53,317.87,438.02,415.15,459.02,530.52,623.35,586.70
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,11242275198.98,12829541141.01,14054443213.46,15227991395.22,16702610842.40,18049954289.42,20016747754.02,22177200511.58,24571753583.49,27089389786.98,25808561550.95
Cambodia,KHM,Gross national expenditure (current US$),NE.DAB.TOTL.CD,11804859615.17,13596368933.10,14669704608.26,15876546756.55,17560984505.59,18890382825.25,20824536883.85,22489221068.86,24339665846.28,26685354264.57,25812997832.67
Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,1.26,3.10,4.94,6.00,14.00,18.00,32.40,32.90,65.00,78.27,78.80
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.00,5.48,2.93,2.94,3.86,1.22,3.02,2.91,2.46,1.94,2.94
Cambodia,KHM,Military expenditure (current USD),MS.MIL.XPND.CD,167857928.00,192159418.50,217305727.70,243470109.90,277974068.10,325188062.30,382205260.40,458262797.90,543204689.10,595407617.70,646974133.30
Cambodia,KHM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.49,1.50,1.55,1.60,1.66,1.80,1.91,2.07,2.22,2.23,2.45
Cambodia,KHM,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,-1660000000000.00,-2380000000000.00,-404000000000.00,-1680000000000.00,-894000000000.00,-636000000000.00,-315000000000.00,-908000000000.00,373000000000.00,2390000000000.00,NA
Cambodia,KHM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,37.84,40.86,43.90,46.95,50.02,53.11,56.21,59.33,62.46,65.61,68.77
Cambodia,KHM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,21.94,22.51,23.08,23.66,24.24,24.82,25.41,26.00,26.60,27.20,27.76
Cambodia,KHM,"Population, total",SP.POP.TOTL,14312205.00,14541421.00,14780454.00,15026330.00,15274506.00,15521435.00,15766290.00,16009413.00,16249795.00,16486542.00,16718971.00
Cambodia,KHM,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.29,51.26,51.25,51.24,51.23,51.23,51.22,51.21,51.20,51.19,51.18
Cambodia,KHM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.71,48.74,48.75,48.76,48.77,48.77,48.78,48.79,48.80,48.81,48.82
Cambodia,KHM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,13.30,12.70,12.00,10.80,9.60,8.90,8.50,7.70,6.80,6.20,NA
Cambodia,KHM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,766640000.00,817710000.00,766290000.00,849560000.00,929960000.00,817400000.00,860280000.00,919240000.00,1018400000.00,1026440000.00,NA
Cameroon,CMR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,7.32,6.41,6.91,8.35,8.37,8.31,7.47,7.85,8.70,8.89,NA
Cameroon,CMR,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,40.38,31.93,36.51,27.90,27.92,23.06,17.72,18.83,20.62,22.79,NA
Cameroon,CMR,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,10.10,11.45,11.55,10.30,9.70,9.32,10.65,10.84,12.39,12.81,NA
Cameroon,CMR,Consumer price index (2010 = 100),FP.CPI.TOTL,100.00,102.94,105.76,107.94,109.92,112.87,113.85,114.58,115.81,118.65,121.54
Cameroon,CMR,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.00,3.50,4.00,4.00,4.00,3.50,3.50,3.50,3.50,3.50,3.50
Cameroon,CMR,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,52.73,53.70,54.99,56.16,56.80,58.55,59.77,60.99,62.20,63.45,NA
Cameroon,CMR,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,NA,19.59,NA,NA,15.77,NA,NA,39.64,NA,NA,NA
Cameroon,CMR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,21232350431.49,23515118375.17,23178840801.74,26128763623.98,28884701695.06,25997871879.37,27644417138.89,29355713977.87,32227460780.31,32657603702.23,NA
Cameroon,CMR,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,1036247827.91,1447078068.23,1442060898.48,1295447914.50,1332336318.25,608922916.46,504104054.92,788907469.32,1142639535.45,1015707751.24,NA
Cameroon,CMR,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,14547666.51,25105936.74,22161366.97,15930349.04,12198577.68,11040755.15,14193042.76,11502856.42,13139053.05,0.00,NA
Cameroon,CMR,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0.00,0.00,0.00,0.00,0.00,0.00,1836535.70,41056272.02,65634750.90,75988947.17,NA
Cameroon,CMR,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,461563107.24,514753524.70,504126159.15,548335234.57,569711073.77,472059472.86,482443298.98,495704088.37,549176541.05,518871817.66,NA
Cameroon,CMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.44,0.38,0.33,0.33,0.34,0.34,0.36,0.34,0.34,NA,NA
Cameroon,CMR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,86.64,92.25,NA,86.39,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.76,4.02,4.07,3.78,3.95,3.75,3.73,3.49,3.47,3.60,NA
Cameroon,CMR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.58,11.28,10.97,10.66,10.35,10.05,9.76,9.50,9.27,9.06,8.88
Cameroon,CMR,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,NA,NA,NA,NA,NA,41.89,41.77,45.05,46.00,46.10,NA
Cameroon,CMR,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,26.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,47.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,36.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,26.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,46.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,36.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,8.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,18.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,13.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,261.49,256.33,247.43,252.20,275.20,NA,NA,NA,NA,NA,NA
Cameroon,CMR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0.00,0.00,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA
Cameroon,CMR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,72.22,74.26,74.01,74.10,74.15,74.99,NA,NA,NA,NA,NA
Cameroon,CMR,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,7.07,6.20,6.18,6.19,6.19,5.99,NA,NA,NA,NA,NA
Cameroon,CMR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.00,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA
Cameroon,CMR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,19.72,18.51,18.46,18.48,18.48,17.89,NA,NA,NA,NA,NA
Cameroon,CMR,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,211.59,246.43,233.17,246.33,280.67,221.40,180.29,176.38,207.47,222.79,184.65
Cameroon,CMR,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,76.59,72.83,71.87,78.92,91.24,94.50,82.81,74.80,76.49,88.06,81.38
Cameroon,CMR,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,345.99,458.36,439.13,448.19,509.12,407.43,350.91,323.28,381.23,380.57,361.55
Cameroon,CMR,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,184.35,217.49,209.72,219.81,256.70,237.17,213.15,188.56,207.24,210.69,198.83
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,27507499709.07,30630912184.78,30155064574.07,33728622819.09,36386546917.69,32210232911.66,33814337900.28,36098550141.59,39973839064.61,39670977332.73,40804449726.02
Cameroon,CMR,Gross national expenditure (current US$),NE.DAB.TOTL.CD,28195408582.31,31569018899.15,30843373535.69,34536868219.78,37700988453.23,33357512309.55,34740402385.67,36999867563.74,41219062501.97,41130207488.85,42106533167.94
Cameroon,CMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,4.30,5.00,7.50,10.00,16.21,18.30,20.60,23.20,29.70,33.50,NA
Cameroon,CMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.28,2.94,2.74,2.06,1.83,2.69,0.86,0.64,1.07,2.45,2.44
Cameroon,CMR,Military expenditure (current USD),MS.MIL.XPND.CD,354054397.80,347477885.70,354447463.10,392840630.90,401529118.10,353815494.60,387437830.90,408157575.10,429892180.60,422294772.00,393299390.10
Cameroon,CMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.35,1.18,1.22,1.21,1.15,1.14,1.19,1.17,1.11,1.09,1.01
Cameroon,CMR,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,NA,NA,-237000000000.00,-480000000000.00,-506000000000.00,-446000000000.00,-1040000000000.00,-688000000000.00,-473000000000.00,NA,NA
Cameroon,CMR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,40.62,41.01,41.40,41.80,42.19,42.59,43.00,43.40,43.81,44.22,44.63
Cameroon,CMR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,"Population, total",SP.POP.TOTL,20341236.00,20906392.00,21485267.00,22077300.00,22681853.00,23298376.00,23926549.00,24566070.00,25216261.00,25876387.00,26545864.00
Cameroon,CMR,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.08,50.07,50.06,50.05,50.04,50.04,50.03,50.01,50.00,49.99,49.98
Cameroon,CMR,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.92,49.93,49.94,49.95,49.96,49.96,49.97,49.99,50.00,50.01,50.02
Cameroon,CMR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,7.60,6.20,5.80,5.60,5.50,5.40,5.50,5.60,5.60,5.30,NA
Cameroon,CMR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Canada,CAN,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,79265000000.00,86717221000.00,88554632000.00,89680151000.00,87477427000.00,75541897000.00,74421801000.00,80394003000.00,83519623000.00,84724515000.00,NA
Canada,CAN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,4.66,4.89,4.90,4.96,4.94,5.07,5.16,5.22,5.20,5.22,4.95
Canada,CAN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Canada,CAN,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,1.19,0.84,0.65,0.57,0.52,0.52,0.60,0.45,0.51,0.50,0.53
Canada,CAN,Consumer price index (2010 = 100),FP.CPI.TOTL,100.00,102.91,104.47,105.45,107.46,108.67,110.22,111.98,114.52,116.76,117.59
Canada,CAN,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Canada,CAN,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,NA
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,NA,97.54,NA,NA,99.46,NA,NA,99.69,NA,NA,NA
Canada,CAN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1316071988221.46,1462437403670.80,1492403838858.03,1509791561804.14,1474365464082.90,1261665001890.92,1239149457360.99,1350790503101.21,1398803482114.81,1422138270980.25,NA
Canada,CAN,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,4661662384.31,7233342456.04,4750275571.20,5500610102.04,5107356968.16,479181481.17,1877429615.96,3678391322.56,8759571834.05,7828720441.22,NA
